0	The BlueCore3-Multimedia includes a 16-bit stereo audio CODEC with dual ADC and DAC for stereo audio. BlueCore3-Multimedia contains an open platform DSP co-processor and also includes a 16-bit stereo audio codec with dual ADC and DAC for stereo audio.
1	"Braker said Wednesday that police, as part of protocol, were talking with other children Cruz had access to. He told ""Today"" that authorities, as part of protocol, were talking with other children Cruz had had access to."
1	The state will consider the police memorial after planning a World Trade Center Memorial, said Micah Rasmussen, a spokesman for Gov. James E. McGreevey. The state will consider the police memorial after planning is completed on another memorial to all the victims, said Micah Rasmussen, a spokesman for Gov. James E. McGreevey.
1	Stewart said the ring was most likely a work in progress, and that weak links such as being tied to a single server will be eliminated over time. Mr. Stewart said the ring was most likely a work in progress, and that flaws, like being tied to a single server, would be eliminated over time.
1	It will also give Microsoft an opportunity to comment on remedies proposed by the Commission. Among other things, Microsoft is to comment on proposed remedies in its response.
1	The State Court of Appeals did not explain the reason for keeping the lower court's unanimous opinion from July. The State Court of Appeals did not explain its reasons for not disturbing the Appellate Division's unanimous opinion issued in July.
0	While the day's trading was lackluster, the Standard & Poor's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998. The Standard & Poor's 500 stock index ended the quarter up 120 points, a gain of 14 percent, the best performance for that broad market benchmark since 1998.
0	Powell recently changed the story, telling officers that Hoffa's body was buried at his former home, where the search was conducted Wednesday. Powell changed the story earlier this year, telling officers that Hoffa's body was buried at his former home, where the aboveground pool now sits.
0	Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list. Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.
1	Stock futures were mixed in early Thursday trading, but trading below fair value, pointing to a lower open for the major market indexes. Stock futures were trading lower early on Thursday, below fair value, pointing to a lower open.
0	Worldwide, 7,183 SARS cases and 514 deaths have been reported in 30 countries. Taiwan reported 22 new cases, for a total of 360 with 13 deaths.
1	SCO says the pricing terms for a license will not be announced for weeks. Details on pricing will be announced within a few weeks, McBride said.
1	Further estimates show that it is the fourth most common cause of cancer in men and the eighth most common in women. Bladder cancer is the fourth most common cancer in American men and the eighth in women.
0	The new bill would have Medicare cover 95 percent of drug costs over $5,100. Above that, seniors would be responsible for 100 percent of drug costs until the out-of-pocket total reaches $3,600.
0	The technology-laced Nasdaq Composite Index <.IXIC> rose 17.33 points, or 1.07 percent, to 1,640.13. The broader Standard & Poor's 500 Index <.SPX> gained 5.51 points, or 0.56 percent, to 981.73.
0	Both studies are published in the Journal of the American Medical Association. The study appears in the latest issue of the Journal of the American Medical Association.
1	His Chevrolet Tahoe was found abandoned June 25 in a Virginia Beach, parking lot. His sport utility vehicle was found June 25, abandoned without its license plates in Virginia Beach, Va.
1	Spitzer was among a group of federal and state regulators who negotiated a $1.4 billion settlement with 10 brokerage houses to settle investigations of analyst conflicts of interest. Spitzer was among a group of federal and state regulators who negotiated a $1.4 billion settlement with 10 brokerages over analyst conflict-of-interest allegations.
1	Crohn's disease causes inflammation of the intestine and symptoms include diarrhea, pain, weight loss and tiredness. Symptoms include chronic diarrhoea, abdominal pain, weight loss and extreme tiredness.
0	He and his colleagues attributed some of the communication gap to doctors feeling pressed for time. He attributed some of the communication gap to doctors feeling pressed for time; patients cited discomfort discussing financial issues.
0	The three men have pleaded not guilty and their lawyers have asked the High Court to dismiss the charges, saying the state has failed to present a solid case. Defense lawyers asked the High Court to dismiss the charges, saying the state has failed to present a solid case.
0	A Florida grand jury investigating pharmaceutical wholesalers indicted 19 people on charges of peddling bogus or diluted medications often prescribed for cancer and AIDS patients, authorities said yesterday. A Florida grand jury indicted 19 people for contaminating and diluting prescription drugs desperately needed by AIDS and cancer patients in a multimillion-dollar scheme, prosecutors said Monday.
1	The Bush administration's hope is that by increasing the efficiency of older power plants -- especially coal -- more power can be produced more cheaply. The administration's hope is that by increasing the efficiency of older coal-fired plants - the most affected segment - more power can be produced more cheaply.
0	The Dow Jones industrial average .DJI was off 58.69 points, or 0.64 percent, at 9,137.86. The blue-chip Dow Jones industrial average .DJI fell 86.56 points, or 0.94 percent, to 9,109.99, after giving up more than 1 percent earlier.
